scope,model,index,loss_domain,observed,predicted
train_oof,sqrt_krr,80,arxiv,5.894128799438477,6.219069124355774
train_oof,sqrt_krr,81,arxiv,5.168089389801025,5.28679175854593
train_oof,sqrt_krr,82,arxiv,5.904451847076416,6.619198665250237
train_oof,sqrt_krr,83,arxiv,5.075393199920654,5.156234020272317
train_oof,sqrt_krr,84,arxiv,4.098197937011719,4.208178856995274
train_oof,sqrt_krr,85,arxiv,6.351230144500732,6.248816551623699
train_oof,sqrt_krr,86,arxiv,6.849578857421875,6.5874418606410945
train_oof,sqrt_krr,87,arxiv,4.096127033233643,3.9080373117535734
train_oof,sqrt_krr,88,arxiv,3.728371381759644,4.003107462515634
train_oof,sqrt_krr,89,arxiv,4.470522403717041,4.611968839267634
train_oof,sqrt_krr,90,arxiv,3.786684989929199,3.923689915537328
train_oof,sqrt_krr,91,arxiv,4.081962585449219,3.926193173608775
train_oof,sqrt_krr,92,arxiv,4.762213706970215,4.8113715229427445
train_oof,sqrt_krr,93,arxiv,5.143677711486816,5.605796115305551
train_oof,sqrt_krr,94,arxiv,5.694072246551514,5.556658725837204
train_oof,sqrt_krr,95,arxiv,5.569729328155518,6.007849576864162
train_oof,sqrt_krr,96,arxiv,3.788387298583984,3.754854555353221
train_oof,sqrt_krr,97,arxiv,4.4722580909729,4.604104426270476
train_oof,sqrt_krr,98,arxiv,4.703857898712158,4.758732618606048
train_oof,sqrt_krr,99,arxiv,4.316067218780518,4.380842346037449
train_oof,sqrt_krr,100,arxiv,4.033085823059082,3.859500976462053
train_oof,sqrt_krr,101,arxiv,5.055220127105713,6.045717718362893
train_oof,sqrt_krr,102,arxiv,4.907496929168701,5.136459797506409
train_oof,sqrt_krr,103,arxiv,4.916298866271973,4.855809319963891
train_oof,sqrt_krr,104,arxiv,5.158628463745117,5.215610087040043
train_oof,sqrt_krr,105,arxiv,4.802148818969727,4.563389343138742
train_oof,sqrt_krr,106,arxiv,4.613417148590088,5.705909966480651
train_oof,sqrt_krr,107,arxiv,4.668123245239258,4.4946860473288925
train_oof,sqrt_krr,108,arxiv,5.729280948638916,5.722343804185082
train_oof,sqrt_krr,109,arxiv,5.290669918060303,5.8339835668574
train_oof,sqrt_krr,110,arxiv,5.620189189910889,5.516046391077547
train_oof,sqrt_krr,111,arxiv,5.645575046539307,5.545088772221907
train_oof,sqrt_krr,112,arxiv,4.195310115814209,3.9715073934068092
train_oof,sqrt_krr,113,arxiv,4.742549896240234,4.799244205882876
train_oof,sqrt_krr,114,arxiv,5.359449863433838,5.349802004382709
train_oof,sqrt_krr,115,arxiv,4.233831405639648,3.821847938462729
train_oof,sqrt_krr,116,arxiv,6.042614459991455,5.959326495892492
train_oof,sqrt_krr,117,arxiv,5.479312419891357,5.82703037178534
train_oof,sqrt_krr,118,arxiv,5.058100700378418,5.258250832604839
train_oof,sqrt_krr,119,arxiv,3.962941884994507,3.85811612924679
train_oof,sqrt_krr,120,arxiv,6.376014709472656,6.424765217532412
train_oof,sqrt_krr,121,arxiv,4.239254474639893,4.074499132638211
train_oof,sqrt_krr,122,arxiv,6.236365795135498,6.127357079703417
train_oof,sqrt_krr,123,arxiv,4.538226127624512,4.721794643932625
train_oof,sqrt_krr,124,arxiv,3.728559255599976,3.7098115785017987
train_oof,sqrt_krr,125,arxiv,5.052676677703857,5.0005416292065705
train_oof,sqrt_krr,126,arxiv,6.597900390625,6.150159323141791
train_oof,sqrt_krr,127,arxiv,4.560189723968506,4.555972583971689
train_oof,sqrt_krr,128,arxiv,6.386459827423096,6.938806107597239
train_oof,sqrt_krr,129,arxiv,3.993977546691896,3.9136760951881273
train_oof,sqrt_krr,130,arxiv,6.638150691986084,6.013293449407067
train_oof,sqrt_krr,131,arxiv,5.80906867980957,5.680039576509651
train_oof,sqrt_krr,132,arxiv,4.413697719573975,4.275437055015634
train_oof,sqrt_krr,133,arxiv,4.70897388458252,5.039494607384748
train_oof,sqrt_krr,134,arxiv,4.7680277824401855,4.855042608253003
train_oof,sqrt_krr,135,arxiv,3.8103959560394287,4.503234950359905
train_oof,sqrt_krr,136,arxiv,5.917137145996094,6.080080787135473
train_oof,sqrt_krr,137,arxiv,4.235694408416748,4.007711346642347
train_oof,sqrt_krr,138,arxiv,4.950296878814697,4.858669269767555
train_oof,sqrt_krr,139,arxiv,4.121966361999512,3.8252374655457535
train_oof,sqrt_krr,140,arxiv,4.42227840423584,4.436570757290567
train_oof,sqrt_krr,141,arxiv,4.588603973388672,5.1383057250534225
train_oof,sqrt_krr,142,arxiv,5.613559246063232,5.734516585114226
train_oof,sqrt_krr,143,arxiv,5.165351867675781,4.999611562520821
train_oof,sqrt_krr,144,arxiv,5.286879062652588,5.396138885625514
train_oof,sqrt_krr,145,arxiv,5.4775071144104,5.675385949287773
train_oof,sqrt_krr,146,arxiv,4.6838884353637695,4.7094471463289045
train_oof,sqrt_krr,147,arxiv,4.996802806854248,5.205318452418348
train_oof,sqrt_krr,148,arxiv,5.128347873687744,5.243445583974614
train_oof,sqrt_krr,149,arxiv,4.04158878326416,3.9436900019647485
train_oof,sqrt_krr,150,arxiv,6.429027080535889,7.0761632740993194
train_oof,sqrt_krr,151,arxiv,4.342798233032227,4.129958349250798
train_oof,sqrt_krr,152,arxiv,7.471311092376709,6.904275171357428
train_oof,sqrt_krr,153,arxiv,6.153942584991455,6.215120109154407
train_oof,sqrt_krr,154,arxiv,4.461211681365967,4.121193861065196
train_oof,sqrt_krr,155,arxiv,6.8755950927734375,6.016833848629355
train_oof,sqrt_krr,156,arxiv,4.939929962158203,4.895578272212403
train_oof,sqrt_krr,157,arxiv,4.281911849975586,4.249311254732537
train_oof,sqrt_krr,158,arxiv,6.599282264709473,6.551252220334688
train_oof,sqrt_krr,159,arxiv,4.34386682510376,4.612750629226534
train_oof,sqrt_krr,160,arxiv,6.112586498260498,6.498114729293609
train_oof,sqrt_krr,161,arxiv,5.008183002471924,5.401873947571497
train_oof,sqrt_krr,162,arxiv,4.039465427398682,3.766535206935841
train_oof,sqrt_krr,163,arxiv,4.059173583984375,4.013295438015492
train_oof,sqrt_krr,164,arxiv,3.790168285369873,3.869328591332736
train_oof,sqrt_krr,165,arxiv,5.559868812561035,5.384213377587004
train_oof,sqrt_krr,166,arxiv,6.321238994598389,6.773338077866386
train_oof,sqrt_krr,167,arxiv,5.978550434112549,6.332134316789544
train_oof,sqrt_krr,168,arxiv,4.012665748596191,3.8084925877971747
train_oof,sqrt_krr,169,arxiv,5.150933742523193,5.255714554771036
train_oof,sqrt_krr,170,arxiv,5.319530010223389,4.909022200498592
train_oof,sqrt_krr,171,arxiv,7.490321636199951,7.2605777710711354
train_oof,sqrt_krr,172,arxiv,4.734106540679932,4.594086710129742
train_oof,sqrt_krr,173,arxiv,5.91796875,6.100244156112476
train_oof,sqrt_krr,174,arxiv,5.3430681228637695,5.616817294145884
train_oof,sqrt_krr,175,arxiv,6.148601055145264,6.343465066433978
train_oof,sqrt_krr,176,arxiv,6.40127420425415,6.534593665481437
train_oof,sqrt_krr,177,arxiv,4.915499687194824,4.961669101692403
train_oof,sqrt_krr,178,arxiv,6.462648391723633,6.631926497253547
train_oof,sqrt_krr,179,arxiv,5.161398887634277,5.019754456963222
train_oof,sqrt_krr,180,arxiv,4.971569538116455,4.9831693372052674
train_oof,sqrt_krr,181,arxiv,4.26754093170166,4.1293506989599695
train_oof,sqrt_krr,182,arxiv,4.4235687255859375,4.564784979819142
train_oof,sqrt_krr,183,arxiv,3.985816478729248,3.80317194203233
train_oof,sqrt_krr,184,arxiv,5.022319793701172,5.00685730949056
train_oof,sqrt_krr,185,arxiv,4.2155866622924805,4.218706751180948
train_oof,sqrt_krr,186,arxiv,5.160106658935547,5.060186693994926
train_oof,sqrt_krr,187,arxiv,4.388547897338867,4.34107124294106
train_oof,sqrt_krr,188,arxiv,3.8735406398773193,3.5844925027462127
train_oof,sqrt_krr,189,arxiv,5.000061988830566,4.941919282292426
train_oof,sqrt_krr,190,arxiv,6.187487602233887,5.677016126685898
train_oof,sqrt_krr,191,arxiv,7.408135890960693,6.480555514023028
train_oof,sqrt_krr,192,arxiv,7.858880519866943,6.850959555855164
train_oof,sqrt_krr,193,arxiv,5.196945667266846,5.235892539782312
train_oof,sqrt_krr,194,arxiv,5.297939300537109,5.276630660292098
train_oof,sqrt_krr,195,arxiv,4.660756587982178,4.73086113317916
train_oof,sqrt_krr,196,arxiv,3.8209362030029297,3.7026997499531307
train_oof,sqrt_krr,197,arxiv,4.526946067810059,4.617901182048185
train_oof,sqrt_krr,198,arxiv,5.197286128997803,5.349252399014576
train_oof,sqrt_krr,199,arxiv,5.136805534362793,5.210799149499488
train_oof,sqrt_krr,200,arxiv,5.14443826675415,5.142007612168226
train_oof,sqrt_krr,201,arxiv,6.249311923980713,5.957036347729266
train_oof,sqrt_krr,202,arxiv,4.237787246704102,3.984298696109936
train_oof,sqrt_krr,203,arxiv,5.984907627105713,6.4372134922571735
train_oof,sqrt_krr,204,arxiv,4.317138195037842,4.405411203206322
train_oof,sqrt_krr,205,arxiv,6.176573753356934,6.242949335327561
train_oof,sqrt_krr,206,arxiv,5.589229106903076,6.137733835798271
train_oof,sqrt_krr,207,arxiv,4.953140258789063,5.263830893205389
train_oof,sqrt_krr,208,arxiv,5.139299392700195,5.138927769489955
train_oof,sqrt_krr,209,arxiv,4.757841110229492,4.809175333521124
train_oof,sqrt_krr,210,arxiv,3.829089879989624,3.805112239887622
train_oof,sqrt_krr,211,arxiv,4.6909003257751465,4.642838493400349
train_oof,sqrt_krr,212,arxiv,3.971222400665283,4.099687947787666
train_oof,sqrt_krr,213,arxiv,4.595373630523682,4.68764145947919
train_oof,sqrt_krr,214,arxiv,4.549870491027832,4.346772553412065
train_oof,sqrt_krr,215,arxiv,5.093480110168457,5.247456045863614
train_oof,sqrt_krr,216,arxiv,3.814728021621704,3.9760225212238343
train_oof,sqrt_krr,217,arxiv,3.745542764663696,3.6709237579680565
train_oof,sqrt_krr,218,arxiv,3.823155403137207,4.206717730011755
train_oof,sqrt_krr,219,arxiv,4.584572792053223,4.794114486650921
train_oof,sqrt_krr,220,arxiv,5.989617824554443,5.954305251792656
train_oof,sqrt_krr,221,arxiv,4.34671688079834,4.311344872325643
train_oof,sqrt_krr,222,arxiv,7.176268100738525,7.34910774154603
train_oof,sqrt_krr,223,arxiv,5.679417610168457,6.001761965820932
train_oof,sqrt_krr,224,arxiv,5.398396968841553,5.557792744778476
train_oof,sqrt_krr,225,arxiv,5.47501277923584,5.558805614851716
train_oof,sqrt_krr,226,arxiv,5.045462131500244,5.038426845944518
train_oof,sqrt_krr,227,arxiv,4.241272926330566,3.920459548494141
train_oof,sqrt_krr,228,arxiv,5.106696605682373,5.2394974791357445
train_oof,sqrt_krr,229,arxiv,6.939610481262207,6.8349519699173715
train_oof,sqrt_krr,230,arxiv,3.938359498977661,3.715537162798322
train_oof,sqrt_krr,231,arxiv,7.030079364776611,7.0366011194021585
train_oof,sqrt_krr,232,arxiv,5.502832412719727,6.154295446103119
train_oof,sqrt_krr,233,arxiv,4.034206867218018,4.021484049005511
train_oof,sqrt_krr,234,arxiv,4.329438209533691,4.1356222459091745
train_oof,sqrt_krr,235,arxiv,5.668350696563721,5.660264102585225
train_oof,sqrt_krr,236,arxiv,4.166162490844727,3.7855385538305963
train_oof,sqrt_krr,237,arxiv,3.6796133518218994,3.49126522297337
train_oof,sqrt_krr,238,arxiv,5.299075126647949,5.3035739611256165
train_oof,sqrt_krr,239,arxiv,3.8700473308563232,3.7736950145414445
train_oof,sqrt_krr,240,arxiv,6.157205581665039,6.621121682649973
train_oof,sqrt_krr,241,arxiv,6.482175827026367,6.254759885209753
train_oof,sqrt_krr,242,arxiv,5.609898090362549,5.6747080719862115
train_oof,sqrt_krr,243,arxiv,3.756375312805176,3.687771264476341
train_oof,sqrt_krr,244,arxiv,4.184356212615967,4.375632601085224
train_oof,sqrt_krr,245,arxiv,5.4499359130859375,5.099806277042726
train_oof,sqrt_krr,246,arxiv,4.071963310241699,3.802552187540458
train_oof,sqrt_krr,247,arxiv,5.9207048416137695,5.785045024738091
train_oof,sqrt_krr,248,arxiv,5.27329683303833,5.133571315112059
train_oof,sqrt_krr,249,arxiv,7.285429954528809,6.889953866061949
train_oof,sqrt_krr,250,arxiv,3.7316582202911377,3.4618843689022487
train_oof,sqrt_krr,251,arxiv,6.010889053344727,6.076966501247118
train_oof,sqrt_krr,252,arxiv,3.935501098632813,3.5534293688350065
train_oof,sqrt_krr,253,arxiv,4.43330192565918,4.462849777750003
train_oof,sqrt_krr,254,arxiv,5.100135803222656,5.266018020342684
train_oof,sqrt_krr,255,arxiv,4.915366172790527,4.973323482895248
train_oof,sqrt_krr,256,arxiv,4.470704078674316,4.983945781904916
train_oof,sqrt_krr,257,arxiv,4.29547643661499,3.980811055013091
train_oof,sqrt_krr,258,arxiv,4.105507373809815,3.6557222174560637
train_oof,sqrt_krr,259,arxiv,4.91855525970459,4.836951631261656
train_oof,sqrt_krr,260,arxiv,3.732529163360596,3.6599896002126133
train_oof,sqrt_krr,261,arxiv,5.256964683532715,5.221105845509489
train_oof,sqrt_krr,262,arxiv,5.682465076446533,6.003582298355974
train_oof,sqrt_krr,263,arxiv,5.818199157714844,5.7671171370131065
train_oof,sqrt_krr,264,arxiv,3.967181205749512,3.861942440671389
train_oof,sqrt_krr,265,arxiv,5.2648444175720215,5.251656305609974
train_oof,sqrt_krr,266,arxiv,4.12778377532959,3.5516236832375885
train_oof,sqrt_krr,267,arxiv,4.336478233337402,4.247955647399957
train_oof,sqrt_krr,268,arxiv,4.731829643249512,4.584319988389966
train_oof,sqrt_krr,269,arxiv,6.9411821365356445,6.54128430353451
train_oof,sqrt_krr,270,arxiv,4.524506092071533,4.245897933695914
train_oof,sqrt_krr,271,arxiv,4.692477226257324,4.68951846745693
train_oof,sqrt_krr,272,arxiv,4.589865684509277,4.906985513280238
train_oof,sqrt_krr,273,arxiv,5.1858978271484375,5.223228172359088
train_oof,sqrt_krr,274,arxiv,4.287403583526611,4.475133898950597
train_oof,sqrt_krr,275,arxiv,3.801658153533936,3.4921029294586194
train_oof,sqrt_krr,276,arxiv,5.085282325744629,5.121897616496686
train_oof,sqrt_krr,277,arxiv,6.986659526824951,6.283246962451789
train_oof,sqrt_krr,278,arxiv,5.099152565002441,5.1028286007715495
train_oof,sqrt_krr,279,arxiv,6.321768760681152,6.336127981810434
train_oof,sqrt_krr,280,arxiv,7.054957866668701,6.751714898719721
train_oof,sqrt_krr,281,arxiv,3.911596536636353,4.252264180300599
train_oof,sqrt_krr,282,arxiv,5.762210369110107,6.2415657871258095
train_oof,sqrt_krr,283,arxiv,3.7649972438812256,3.966539819620083
train_oof,sqrt_krr,284,arxiv,5.887785911560059,6.428700565432918
train_oof,sqrt_krr,285,arxiv,3.825150966644287,3.721782623380979
train_oof,sqrt_krr,286,arxiv,5.507267475128174,5.56439275021547
train_oof,sqrt_krr,287,arxiv,4.611307144165039,4.821345737398568
train_oof,sqrt_krr,288,arxiv,6.751099109649658,6.221049485425661
train_oof,sqrt_krr,289,arxiv,6.441267967224121,6.308461296654689
train_oof,sqrt_krr,290,arxiv,4.801092624664307,4.680669847349245
train_oof,sqrt_krr,291,arxiv,6.935103416442871,6.468895142898342
train_oof,sqrt_krr,292,arxiv,6.097952365875244,6.355444446745528
train_oof,sqrt_krr,293,arxiv,5.983487606048584,6.18752273847136
train_oof,sqrt_krr,294,arxiv,5.667810916900635,5.703260202767959
train_oof,sqrt_krr,295,arxiv,3.859696626663208,4.032840935021001
train_oof,sqrt_krr,296,arxiv,4.071370601654053,4.028647426406911
train_oof,sqrt_krr,297,arxiv,4.170116424560547,3.811520078474567
train_oof,sqrt_krr,298,arxiv,5.962640285491943,5.641390525983562
train_oof,sqrt_krr,299,arxiv,5.457973003387451,5.268549515658188
train_oof,sqrt_krr,300,arxiv,3.697803258895874,3.7439106025840037
train_oof,sqrt_krr,301,arxiv,4.195000648498535,4.1560540865767965
train_oof,sqrt_krr,302,arxiv,4.766294002532959,4.626872070305163
train_oof,sqrt_krr,303,arxiv,3.716474294662476,3.785483885251475
train_oof,sqrt_krr,304,arxiv,3.967398643493652,3.8544704151823472
train_oof,sqrt_krr,305,arxiv,7.8979716300964355,6.9551279097356105
train_oof,sqrt_krr,306,arxiv,4.352685928344727,4.2551279514724785
train_oof,sqrt_krr,307,arxiv,3.770428895950317,3.7496691263857107
train_oof,sqrt_krr,308,arxiv,4.323264598846436,4.546105357475193
train_oof,sqrt_krr,309,arxiv,6.610982418060303,6.185735433269892
train_oof,sqrt_krr,310,arxiv,4.072699546813965,4.088582283453438
train_oof,sqrt_krr,311,arxiv,4.212804317474365,4.505675212758333
train_oof,sqrt_krr,312,arxiv,4.910178661346436,5.408905639419666
train_oof,sqrt_krr,313,arxiv,3.82012677192688,3.7362562251025926
train_oof,sqrt_krr,314,arxiv,5.12227201461792,5.258889925747448
train_oof,sqrt_krr,315,arxiv,5.638375282287598,5.405486080312902
train_oof,sqrt_krr,316,arxiv,4.288810253143311,4.053900160752393
train_oof,sqrt_krr,317,arxiv,6.980814456939697,6.2136787995112615
train_oof,sqrt_krr,318,arxiv,3.733649730682373,3.335408735052683
train_oof,sqrt_krr,319,arxiv,5.60081148147583,5.540884704754818
train_oof,sqrt_krr,320,arxiv,3.76289415359497,3.821350654350434
train_oof,sqrt_krr,321,arxiv,3.752189874649048,3.9355554505580432
train_oof,sqrt_krr,322,arxiv,6.786508560180664,6.155021992912923
train_oof,sqrt_krr,323,arxiv,5.65355920791626,5.056245562176575
train_oof,sqrt_krr,324,arxiv,5.507189750671387,5.419184363735558
train_oof,sqrt_krr,325,arxiv,5.749868869781494,5.961775569533609
train_oof,sqrt_krr,326,arxiv,5.013946056365967,5.343406239251417
train_oof,sqrt_krr,327,arxiv,4.323055744171143,4.245791262299614
train_oof,sqrt_krr,328,arxiv,8.6060152053833,7.6526217655797515
train_oof,sqrt_krr,329,arxiv,6.628080368041992,6.621875069621277
train_oof,sqrt_krr,330,arxiv,5.410031795501709,5.594863483723374
train_oof,sqrt_krr,331,arxiv,5.2868475914001465,5.224286794652892
train_oof,sqrt_krr,332,arxiv,5.449760437011719,5.669650593145609
train_oof,sqrt_krr,333,arxiv,4.103119373321533,3.956346427261275
train_oof,sqrt_krr,334,arxiv,4.281890392303467,4.256980183899661
train_oof,sqrt_krr,335,arxiv,5.148867130279541,5.895264319173468
train_oof,sqrt_krr,336,arxiv,5.4331583976745605,5.4861621621599514
train_oof,sqrt_krr,337,arxiv,5.557127475738525,5.514830259493587
train_oof,sqrt_krr,338,arxiv,5.212016582489014,5.382527557609366
train_oof,sqrt_krr,339,arxiv,3.9496026039123535,3.726009525605135
train_oof,sqrt_krr,340,arxiv,5.473164081573486,5.3595099131602
train_oof,sqrt_krr,341,arxiv,6.331770420074463,6.953264770586296
train_oof,sqrt_krr,342,arxiv,5.042624473571777,5.565508393888435
train_oof,sqrt_krr,343,arxiv,4.6376237869262695,4.54295626436807
train_oof,sqrt_krr,344,arxiv,6.363047122955322,6.274491914659672
train_oof,sqrt_krr,345,arxiv,4.170180797576904,3.875988540124367
train_oof,sqrt_krr,346,arxiv,4.26777458190918,4.153121865031612
train_oof,sqrt_krr,347,arxiv,4.963431358337402,4.9852632169518944
train_oof,sqrt_krr,348,arxiv,5.385106086730957,6.00794358017229
train_oof,sqrt_krr,349,arxiv,4.630802631378174,4.524130152543167
train_oof,sqrt_krr,350,arxiv,4.655246257781982,4.77415276209633
train_oof,sqrt_krr,351,arxiv,3.790780782699585,4.083697504998119
train_oof,sqrt_krr,352,arxiv,7.950143814086914,7.294933351585238
train_oof,sqrt_krr,353,arxiv,5.144681453704834,5.063942966428991
train_oof,sqrt_krr,354,arxiv,4.458122253417969,4.570249337520616
train_oof,sqrt_krr,355,arxiv,4.996130466461182,5.551026670926446
train_oof,sqrt_krr,356,arxiv,4.155900001525879,3.9128301765194395
train_oof,sqrt_krr,357,arxiv,4.006672859191895,3.594887867100799
train_oof,sqrt_krr,358,arxiv,3.81432843208313,3.7026608610525518
train_oof,sqrt_krr,359,arxiv,4.214599609375,4.235025840730382
train_oof,sqrt_krr,360,arxiv,4.919804096221924,5.7276162952735055
train_oof,sqrt_krr,361,arxiv,5.992777347564697,5.883921468577904
train_oof,sqrt_krr,362,arxiv,5.378304481506348,5.768719264634429
train_oof,sqrt_krr,363,arxiv,4.022712230682373,4.279495931141482
train_oof,sqrt_krr,364,arxiv,5.371683120727539,6.002903942812087
train_oof,sqrt_krr,365,arxiv,5.994759559631348,5.571214079163193
train_oof,sqrt_krr,366,arxiv,5.15336799621582,5.023536512410297
train_oof,sqrt_krr,367,arxiv,5.317757606506348,5.164053157058634
train_oof,sqrt_krr,368,arxiv,4.659271240234375,4.621087652010179
train_oof,sqrt_krr,369,arxiv,6.566560745239258,6.341353922191937
train_oof,sqrt_krr,370,arxiv,3.812534809112549,3.7627500341627114
train_oof,sqrt_krr,371,arxiv,4.124205112457275,4.457416667118595
train_oof,sqrt_krr,372,arxiv,4.719839096069336,4.8804582860466414
train_oof,sqrt_krr,373,arxiv,7.270273208618164,6.838442335340899
train_oof,sqrt_krr,374,arxiv,5.396677017211914,5.689387856144586
train_oof,sqrt_krr,375,arxiv,4.326162815093994,4.382244453406601
train_oof,sqrt_krr,376,arxiv,4.248750686645508,4.187660823749711
train_oof,sqrt_krr,377,arxiv,4.541446685791016,5.021331732832133
train_oof,sqrt_krr,378,arxiv,5.325000286102295,5.980731763775909
train_oof,sqrt_krr,379,arxiv,4.158796787261963,4.258253448990003
train_oof,sqrt_krr,380,arxiv,7.869221210479736,6.694703823747559
train_oof,sqrt_krr,381,arxiv,4.490478992462158,4.306869641556732
train_oof,sqrt_krr,382,arxiv,5.694290637969971,5.848359285445783
train_oof,sqrt_krr,383,arxiv,7.222536563873291,6.229359024999548
train_oof,sqrt_krr,384,arxiv,4.808149814605713,5.104700537009636
train_oof,sqrt_krr,385,arxiv,4.399730205535889,4.508689921497406
train_oof,sqrt_krr,386,arxiv,5.939208984375,5.773914047922749
train_oof,sqrt_krr,387,arxiv,8.070134162902832,7.453064953191315
train_oof,sqrt_krr,388,arxiv,5.228769302368164,4.902126032327501
train_oof,sqrt_krr,389,arxiv,5.042656898498535,5.121202390843398
train_oof,sqrt_krr,390,arxiv,5.505525588989258,5.25583470650396
train_oof,sqrt_krr,391,arxiv,5.475152969360352,5.406641457149054
train_oof,sqrt_krr,392,arxiv,3.883453369140625,3.8650981002546576
train_oof,sqrt_krr,393,arxiv,4.947967529296875,4.830767634093898
train_oof,sqrt_krr,394,arxiv,5.581852912902832,5.563944010185408
train_oof,sqrt_krr,395,arxiv,4.54335880279541,5.0019885723771855
train_oof,sqrt_krr,396,arxiv,3.8770134449005127,3.7977217927108358
train_oof,sqrt_krr,397,arxiv,5.1948676109313965,5.666253869963147
train_oof,sqrt_krr,398,arxiv,3.849955320358277,4.010441250804467
train_oof,sqrt_krr,399,arxiv,3.8858330249786377,3.5559455727712095
train_oof,sqrt_krr,400,arxiv,4.634857177734375,4.892701176635336
train_oof,sqrt_krr,401,arxiv,4.289231300354004,4.164589999770856
train_oof,sqrt_krr,402,arxiv,3.8328311443328857,3.8503125786742007
train_oof,sqrt_krr,403,arxiv,3.899319887161255,3.715095511055326
train_oof,sqrt_krr,404,arxiv,4.196807384490967,4.343836535789423
train_oof,sqrt_krr,405,arxiv,6.346347332000732,5.945407536725535
train_oof,sqrt_krr,406,arxiv,5.506587028503418,5.549910709721965
train_oof,sqrt_krr,407,arxiv,4.300411701202393,4.237652163650016
train_oof,sqrt_krr,408,arxiv,6.240303039550781,6.326544887023728
train_oof,sqrt_krr,409,arxiv,4.641107559204102,5.17044202872925
train_oof,sqrt_krr,410,arxiv,6.986260890960693,6.328131414092481
train_oof,sqrt_krr,411,arxiv,4.401761531829834,4.323347131887387
train_oof,sqrt_krr,412,arxiv,3.6853535175323486,3.7612152950107447
train_oof,sqrt_krr,413,arxiv,4.848710060119629,4.5386533955252295
train_oof,sqrt_krr,414,arxiv,5.222966194152832,5.459542426600004
train_oof,sqrt_krr,415,arxiv,5.318968772888184,5.625127017535172
train_oof,sqrt_krr,416,arxiv,4.469718933105469,4.924979074810143
train_oof,sqrt_krr,417,arxiv,4.082001686096191,4.17637569736918
train_oof,sqrt_krr,418,arxiv,3.665641069412232,3.644686177130703
train_oof,sqrt_krr,419,arxiv,4.949895858764648,5.00557489640614
train_oof,sqrt_krr,420,arxiv,5.933719158172607,6.4808172530267445
train_oof,sqrt_krr,421,arxiv,3.856677770614624,3.7976138441602547
train_oof,sqrt_krr,422,arxiv,4.493218898773193,4.7163236612788655
train_oof,sqrt_krr,423,arxiv,5.907586574554443,6.059474370857723
train_oof,sqrt_krr,424,arxiv,4.495658874511719,4.377685729416284
train_oof,sqrt_krr,425,arxiv,4.398210525512695,4.309104200022896
train_oof,sqrt_krr,426,arxiv,4.942922115325928,5.092154394307032
train_oof,sqrt_krr,427,arxiv,5.261141777038574,5.062868754629228
train_oof,sqrt_krr,428,arxiv,5.626219272613525,5.9481971860958485
train_oof,sqrt_krr,429,arxiv,6.94798469543457,7.070946371536995
train_oof,sqrt_krr,430,arxiv,5.041747093200684,5.103039264558676
train_oof,sqrt_krr,431,arxiv,4.364801406860352,4.045703546369912
train_oof,sqrt_krr,432,arxiv,6.998869895935059,6.4649908895538974
train_oof,sqrt_krr,433,arxiv,4.011447429656982,3.8936678363669532
train_oof,sqrt_krr,434,arxiv,3.921776294708252,3.9630794463398376
train_oof,sqrt_krr,435,arxiv,5.800971984863281,5.696065059198029
train_oof,sqrt_krr,436,arxiv,6.583149433135986,6.973881828824019
train_oof,sqrt_krr,437,arxiv,3.888458490371704,3.8467799315765907
train_oof,sqrt_krr,438,arxiv,4.113150596618652,4.205552550646049
train_oof,sqrt_krr,439,arxiv,5.306111812591553,5.302129510133719
train_oof,sqrt_krr,440,arxiv,4.612732410430908,4.57223284872163
train_oof,sqrt_krr,441,arxiv,4.646247386932373,5.502303182078274
train_oof,sqrt_krr,442,arxiv,5.112617015838623,5.038655073365191
train_oof,sqrt_krr,443,arxiv,4.110231876373291,3.8814191465729113
train_oof,sqrt_krr,444,arxiv,5.64333963394165,6.277448939595866
train_oof,sqrt_krr,445,arxiv,4.892921447753906,5.183936158772339
train_oof,sqrt_krr,446,arxiv,4.067515850067139,4.12605231452864
train_oof,sqrt_krr,447,arxiv,6.73659610748291,6.599526818956443
train_oof,sqrt_krr,448,arxiv,5.6072998046875,6.109410853104238
train_oof,sqrt_krr,449,arxiv,5.782568454742432,6.024294665242033
train_oof,sqrt_krr,450,arxiv,5.197357177734375,5.256012107842745
train_oof,sqrt_krr,451,arxiv,4.349031925201416,4.114296611911167
train_oof,sqrt_krr,452,arxiv,3.954290628433228,4.0651781634143145
train_oof,sqrt_krr,453,arxiv,6.59527063369751,6.72729501406394
train_oof,sqrt_krr,454,arxiv,6.032599925994873,5.954409706211668
train_oof,sqrt_krr,455,arxiv,5.832964897155762,5.783321282370095
train_oof,sqrt_krr,456,arxiv,6.070656776428223,5.940508215947775
train_oof,sqrt_krr,457,arxiv,3.815529108047485,3.8639614268719287
train_oof,sqrt_krr,458,arxiv,6.265764236450195,6.187673654529457
train_oof,sqrt_krr,459,arxiv,4.887962341308594,5.087880086967198
train_oof,sqrt_krr,460,arxiv,5.369075298309326,5.834503116649026
train_oof,sqrt_krr,461,arxiv,4.256266117095947,3.9816583479663823
train_oof,sqrt_krr,462,arxiv,5.732804298400879,5.624992358093839
train_oof,sqrt_krr,463,arxiv,5.086912155151367,5.03718189670315
train_oof,sqrt_krr,464,arxiv,4.189034938812256,4.0385608981151355
